Gene	SD
Zm00001d029844	33.8255534112663
Zm00001d029846	14.4739374737557
Zm00001d029847	29.5898778715532
Zm00001d029848	21.7449107983221
Zm00001d029849	18.4915444282186
Zm00001d029853	25.3356931720385
Zm00001d029855	22.9252528093383
Zm00001d029856	26.3795774132989
Zm00001d029859	336.025539428974
Zm00001d029860	10.2272692001611
Zm00001d029862	24.3001247959164
Zm00001d029865	11.9376397391215
Zm00001d029868	11.0779742091198
Zm00001d029872	15.148430662301
Zm00001d029875	9.57031393068654
Zm00001d029878	19.8933951094753
Zm00001d029885	49.8615888452422
Zm00001d029886	48.8829160728202
Zm00001d029887	13.7854439011168
Zm00001d029888	19.3399666228915
Zm00001d029889	23.6618256537637
Zm00001d029892	30.1766232114399
Zm00001d029896	41.8986041650271
Zm00001d029898	44.5276673067803
Zm00001d029899	49.3814342595651
Zm00001d029903	140.063902126477
Zm00001d029906	322.87488472494
Zm00001d029910	17.2704610936385
Zm00001d029913	119.943886661081
Zm00001d029918	15.270504107149
Zm00001d029919	18.3991107833102
Zm00001d029922	32.9286049702914
Zm00001d029923	112.351645956399
Zm00001d029924	21.0018444354031
Zm00001d029932	55.8821017366282
Zm00001d029934	30.5910743462119
Zm00001d029937	26.1433600703327
Zm00001d029938	13.3311198624001
Zm00001d029940	71.2098118641132
Zm00001d029946	32.7497985187588
Zm00001d029948	27.0503102361859
Zm00001d029950	25.5051434977057
Zm00001d029963	20.386398377187
Zm00001d029965	15.2943369129673
Zm00001d029966	54.9684140948597
Zm00001d029968	22.606922393389
Zm00001d029969	37.1407873702389
Zm00001d029970	41.5919424878868
Zm00001d029973	10.4707953812888
Zm00001d029974	18.1528528553212
Zm00001d029975	46.2545329967255
Zm00001d029976	9.46314317578712
Zm00001d029978	21.4581150091563
Zm00001d029979	29.8492963304431
Zm00001d029980	16.6942406826937
Zm00001d029983	32.4535075815493
Zm00001d029988	31.5066887605332
Zm00001d029996	30.0185433213671
Zm00001d029997	26.364889939878
Zm00001d030004	39.3514209558517
Zm00001d030005	16.1379607520675
Zm00001d030009	31.5021454365351
Zm00001d030010	17.4747726381769
Zm00001d030011	12.666641011098
Zm00001d030012	16.7511329508692
Zm00001d030014	13.4576944099056
Zm00001d030016	23.5468804634914
Zm00001d030018	19.2147701598166
Zm00001d030019	12.0586618349237
Zm00001d030020	17.1299003463679
Zm00001d030021	32.9361948377817
Zm00001d030026	22.4177232300991
Zm00001d030028	17.6223181517348
Zm00001d030031	12.2105795578424
Zm00001d030032	20.7442982654133
Zm00001d030038	61.0430127454851
Zm00001d030040	13.6703459178335
Zm00001d030045	20.170496911341
Zm00001d030048	25.7292280439163
Zm00001d030051	19.0210568524144
Zm00001d030053	24.5359252747663
Zm00001d030061	18.9244381061269
Zm00001d030062	18.3449643736586
Zm00001d030069	34.5864865234131
Zm00001d030074	18.8664881045075
Zm00001d030079	25.6753845692859
Zm00001d030080	20.2126864173216
Zm00001d030083	30.1361713268273
Zm00001d030086	28.743669295626
Zm00001d030087	19.3067929878642
Zm00001d030090	23.6834316688204
Zm00001d030091	18.1301853291095
Zm00001d030094	35.1609188893647
Zm00001d030098	21.0050683910554
Zm00001d030101	43.1176184021955
Zm00001d030103	26.4087757316419
Zm00001d030106	27.2880604760233
Zm00001d030108	18.7450584099196
Zm00001d030109	22.0682715132644
Zm00001d030110	19.1543658422155
Zm00001d030116	20.7201695053258
Zm00001d030117	13.2896056035153
Zm00001d030126	10.047740195903
Zm00001d030127	35.2517226517232
Zm00001d030129	38.2417849625283
Zm00001d030130	35.2864125020836
Zm00001d030131	23.7291409402689
Zm00001d030133	20.2695627018377
Zm00001d030138	17.3845838819974
Zm00001d030146	20.6226897619364
Zm00001d030148	18.7416628874511
Zm00001d030149	16.455170816759
Zm00001d030152	17.421278434176
Zm00001d030153	30.1984185202067
Zm00001d030157	14.4802179294805
Zm00001d030158	19.5211349040378
Zm00001d030159	10.6612171415519
Zm00001d030163	28.2929834713649
Zm00001d030164	21.1385112200009
Zm00001d030165	37.9471297265104
Zm00001d030166	13.9425051947522
Zm00001d030167	12.7805026746945
Zm00001d030171	22.5049867440209
Zm00001d030172	24.9596559744822
Zm00001d030173	12.883358630155
Zm00001d030181	18.651032687657
Zm00001d030184	11.9914340843433
Zm00001d030191	41.4243672656181
Zm00001d030194	15.9186102431122
Zm00001d030199	184.914721248316
Zm00001d030213	38.1193423040651
Zm00001d030217	11.4491889872054
Zm00001d030220	18.3057212712798
Zm00001d030222	115.924771755035
Zm00001d030223	10.5225492284781
Zm00001d030230	43.7938921763879
Zm00001d030231	15.7752661369245
Zm00001d030235	32.1564105699008
Zm00001d030239	22.5150205149204
Zm00001d030250	28.2325072251825
Zm00001d030256	10.6781540290767
Zm00001d030266	22.3879102310382
Zm00001d030267	48.7948425265754
Zm00001d030282	42.1624520181375
Zm00001d030285	25.7922907190196
Zm00001d030299	19.0697910669458
Zm00001d030301	12.8898000282046
Zm00001d030303	43.6315232095389
Zm00001d030304	33.5164708229737
Zm00001d030305	80.0497943301742
Zm00001d030308	16.4421394575996
Zm00001d030310	51.728410729003
Zm00001d030314	48.018278531319
Zm00001d030316	104.903262500701
Zm00001d030317	43.4789377845103
Zm00001d030328	48.1270118673198
Zm00001d030338	90.2529890573367
Zm00001d030339	43.6035730442039
Zm00001d030340	20.8572752491952
Zm00001d030343	42.552344190627
Zm00001d030345	26.7829326380377
Zm00001d030346	62.6046824346644
Zm00001d030348	70.0423930175465
Zm00001d030357	19.2075576016205
Zm00001d030361	64.7205501572971
Zm00001d030363	32.0294933383186
Zm00001d030366	17.8322890316137
Zm00001d030373	11.4087444082008
Zm00001d030379	23.8447855025922
Zm00001d030381	20.5102088298961
Zm00001d030385	12.3943801361241
Zm00001d030398	26.4799619116569
Zm00001d030409	11.1203284692986
Zm00001d030411	27.8311129445519
Zm00001d030421	16.3677694049655
Zm00001d030470	21.8295161146053
Zm00001d030471	17.4205561742764
Zm00001d030496	19.9362449315011
Zm00001d030498	39.2698702931659
Zm00001d030500	19.3624961507785
Zm00001d030508	13.3791751505992
Zm00001d030509	65.4751184369723
Zm00001d030518	17.5058859204767
Zm00001d030523	27.4146235502298
Zm00001d030526	17.2421504240124
Zm00001d030527	21.4090742192604
Zm00001d030529	55.9721593867583
Zm00001d030530	68.6957668217959
Zm00001d030532	47.3208777686784
Zm00001d030533	10.6677059425472
Zm00001d030542	40.0421423989185
Zm00001d030544	29.0980350095586
Zm00001d030548	28.6406934205053
Zm00001d030549	24.1873572533246
Zm00001d030551	110.610208911872
Zm00001d030554	15.5872812325742
Zm00001d030555	25.0913300269494
Zm00001d030556	19.1285939078905
Zm00001d030557	27.140697524116
Zm00001d030561	22.1687027429492
Zm00001d030572	31.0732935835767
Zm00001d030573	14.9854705906622
Zm00001d030577	30.164831662036
Zm00001d030579	11.8407310610681
Zm00001d030581	23.279103544483
Zm00001d030584	16.0549013003905
Zm00001d030587	16.1827658396818
Zm00001d030588	24.2652095209256
Zm00001d030593	13.2339660805425
Zm00001d030598	16.1854989162091
Zm00001d030601	14.5708637100373
Zm00001d030609	18.7774923178944
Zm00001d030612	17.496830221599
Zm00001d030613	27.5632484581679
Zm00001d030614	43.8012331771982
Zm00001d030617	22.312126336618
Zm00001d030618	22.6867360324523
Zm00001d030620	10.2567305555807
Zm00001d030623	24.3348449441402
Zm00001d030624	16.0636885057879
Zm00001d030626	13.8980489726058
Zm00001d030627	20.3032711788588
Zm00001d030638	37.1699404215036
Zm00001d030639	16.0107550100682
Zm00001d030640	13.3819704021459
Zm00001d030652	13.0558211949803
Zm00001d030656	45.2153714564478
Zm00001d030657	17.8008516046538
Zm00001d030659	21.0664909694934
Zm00001d030665	12.8234759995815
Zm00001d030666	28.3726422101794
Zm00001d030667	56.2894429160805
Zm00001d030675	9.49426038698705
Zm00001d030676	31.8061494214458
Zm00001d030677	12.4289369094805
Zm00001d030678	32.0023378980898
Zm00001d030683	20.1636423027437
Zm00001d030688	24.7472973649337
Zm00001d030690	14.6091560038267
Zm00001d030691	21.0296399917343
Zm00001d030694	13.9948404440232
Zm00001d030697	19.7379441187035
Zm00001d030698	99.9080875264719
Zm00001d030701	15.341772728399
Zm00001d030725	17.2137125898357
Zm00001d030727	23.0888883164919
Zm00001d030732	19.3669745282297
Zm00001d030737	47.2004804108378
Zm00001d030739	9.10185843105404
Zm00001d030742	16.8466127921456
Zm00001d030744	14.9107115733981
Zm00001d030748	40.8717609368017
Zm00001d030750	43.0519663593553
Zm00001d030759	19.3423935565842
Zm00001d030760	11.2813244330595
Zm00001d030762	37.2426100833485
Zm00001d030765	30.520661215393
Zm00001d030766	26.0044048267011
Zm00001d030770	13.4526113929017
Zm00001d030774	14.6999347089713
Zm00001d030775	54.7687573718487
Zm00001d030784	16.7461504672735
Zm00001d030786	26.5635143686357
Zm00001d030790	18.0987674191397
Zm00001d030795	29.5752214193074
Zm00001d030832	32.4255634548017
Zm00001d030833	20.6498212175896
Zm00001d030837	47.6071057309527
Zm00001d030843	23.7689319962495
Zm00001d030846	11.3922734960466
Zm00001d030849	15.5126894375828
Zm00001d030850	24.1007243601745
Zm00001d030851	39.0631417070062
Zm00001d030858	54.1251071207766
Zm00001d030859	11.4294293952187
Zm00001d030860	16.671296847654
Zm00001d030863	11.8262332510247
Zm00001d030864	29.4486792345538
Zm00001d030868	12.0680253819837
Zm00001d030888	16.4848609077879
Zm00001d030891	34.3790099819441
Zm00001d030892	17.2547920241702
Zm00001d030893	16.9072224065583
Zm00001d030894	30.7412769556144
Zm00001d030895	18.3984945901022
Zm00001d030900	24.2423406579836
Zm00001d030910	40.3646448929363
Zm00001d030915	46.4611515455462
Zm00001d030916	12.2405443763688
Zm00001d030920	24.0305578437791
Zm00001d030933	38.7627094383161
Zm00001d030934	18.271213917934
Zm00001d030935	25.6644848951187
Zm00001d030937	17.2907723592866
Zm00001d030938	68.133888210302
Zm00001d030939	14.3674619796242
Zm00001d030940	29.0032022356637
Zm00001d030941	44.156443861856
Zm00001d030942	29.6272557714474
Zm00001d030944	18.3659786408805
Zm00001d030945	49.5273939106195
Zm00001d030953	11.5737026632509
Zm00001d030954	12.7469446099829
Zm00001d030955	16.288738656614
Zm00001d030958	27.1317158272211
Zm00001d030960	10.733501712982
Zm00001d030962	26.7861367839268
Zm00001d030967	17.3289980144445
Zm00001d030968	10.0626463456226
Zm00001d030969	18.4630378789216
Zm00001d030985	21.8404415175473
Zm00001d030989	18.6761950426598
Zm00001d030990	32.8075480729213
Zm00001d030993	56.6760526862704
Zm00001d030995	98.4894632831128
Zm00001d030996	15.2304176723934
Zm00001d030999	24.3373837291283
Zm00001d031002	11.4093410517806
Zm00001d031005	45.9109301069242
Zm00001d031008	17.1146403020438
Zm00001d031009	21.0435526630179
Zm00001d031013	36.0001444477122
Zm00001d031014	10.2221469273905
Zm00001d031019	33.1076003476172
Zm00001d031023	27.6648591357601
Zm00001d031024	13.0341215958636
Zm00001d031026	17.2631385668762
Zm00001d031028	10.278128802946
Zm00001d031040	16.5595724037099
Zm00001d031041	18.6376474290539
Zm00001d031047	49.6914152559801
Zm00001d031049	17.3966704824099
Zm00001d031050	26.4697755086095
Zm00001d031058	10.9830153323007
Zm00001d031059	16.0741570381388
Zm00001d031060	21.3597105683776
Zm00001d031061	19.9242964980069
Zm00001d031062	12.4172201619532
Zm00001d031063	20.3522274688783
Zm00001d031064	20.3164897540995
Zm00001d031065	13.8753153428744
Zm00001d031071	22.4474209887853
Zm00001d031072	11.4939306768719
Zm00001d031073	20.068666742766
Zm00001d031074	33.4618242892534
Zm00001d031077	67.5955492847514
Zm00001d031081	17.9802510936299
Zm00001d031088	16.3524969207344
Zm00001d031090	11.9934662325682
Zm00001d031092	28.6627287217982
Zm00001d031098	19.7922757723801
Zm00001d031101	9.88729781303956
Zm00001d031109	15.6812214612193
Zm00001d031115	11.3740799399292
Zm00001d031118	36.1433435530271
Zm00001d031120	19.4357869788438
Zm00001d031127	26.1675344528432
Zm00001d031128	36.1362896012072
Zm00001d031129	38.8469657381584
Zm00001d031132	25.2734664113526
Zm00001d031135	31.8062763661427
Zm00001d031136	12.2453096942289
Zm00001d031149	50.089364089556
Zm00001d031152	51.8570227116748
Zm00001d031155	57.5747806879478
Zm00001d031157	48.8003385307251
Zm00001d031158	36.6664433886345
Zm00001d031161	66.3259556976735
Zm00001d031163	12.9556828859334
Zm00001d031168	33.8248463697083
Zm00001d031178	13.8684056460124
Zm00001d031179	24.5058657315488
Zm00001d031182	14.3546064219018
Zm00001d031184	28.3936416659449
Zm00001d031186	30.0476037731891
Zm00001d031191	40.4272085195193
Zm00001d031192	57.6728496650625
Zm00001d031194	54.0603342287638
Zm00001d031196	43.4348893875505
Zm00001d031200	22.6382386295965
Zm00001d031201	25.0110736241192
Zm00001d031203	43.4164197315832
Zm00001d031204	18.2232819273545
Zm00001d031205	11.7973929731321
Zm00001d031209	13.5150224407752
Zm00001d031210	19.5789862220882
Zm00001d031212	27.2562286288985
Zm00001d031213	34.4713787577926
Zm00001d031216	29.6994135492454
Zm00001d031217	17.3827143023479
Zm00001d031220	22.4326613206987
Zm00001d031221	43.2053920473597
Zm00001d031222	33.0398175972798
Zm00001d031223	15.0501984975696
Zm00001d031227	17.3503767965944
Zm00001d031229	29.8275909432134
Zm00001d031230	28.023802720029
Zm00001d031231	19.9846185646273
Zm00001d031232	14.4500663710561
Zm00001d031253	46.559044331713
Zm00001d031254	21.9835389609548
Zm00001d031256	19.0600319697318
Zm00001d031257	36.8126684607366
Zm00001d031258	26.5649401518149
Zm00001d031259	17.0540668359925
Zm00001d031265	21.1339214025675
Zm00001d031266	17.6022293200434
Zm00001d031267	25.9013911158216
Zm00001d031268	17.668147342653
Zm00001d031269	11.3459937101039
Zm00001d031270	42.2745688463423
Zm00001d031271	16.4245313981471
Zm00001d031273	15.777241412929
Zm00001d031275	98.8791023010756
Zm00001d031278	26.6123847805229
Zm00001d031279	15.5374211599648
Zm00001d031280	17.7945696167494
Zm00001d031281	13.7193177199646
Zm00001d031286	43.2838014772601
Zm00001d031287	65.6350528373247
Zm00001d031289	21.9957742837565
Zm00001d031290	37.6673235556067
Zm00001d031291	15.8220481374873
Zm00001d031292	31.6839905530515
Zm00001d031300	47.2938657384947
Zm00001d031303	48.148054113898
Zm00001d031308	22.0188096751014
Zm00001d031309	11.1864093665272
Zm00001d031310	22.4794789649784
Zm00001d031311	42.270224517896
Zm00001d031315	28.2134988193048
Zm00001d031316	20.5906137982585
Zm00001d031317	17.8697602649159
Zm00001d031318	13.4709213818679
Zm00001d031321	24.84463282244
Zm00001d031323	9.90332146093515
Zm00001d031326	13.4113975057085
Zm00001d031327	13.8522263755888
Zm00001d031328	18.5982930042072
Zm00001d031329	26.0792131086813
Zm00001d031332	56.0506621666111
Zm00001d031338	22.8881358236358
Zm00001d031344	56.2309413886196
Zm00001d031349	42.1859206346737
Zm00001d031364	45.1123147723076
Zm00001d031403	27.2847706768517
Zm00001d031412	24.9418453626243
Zm00001d031415	19.1598947781176
Zm00001d031416	27.7405204233885
Zm00001d031418	12.5059560246881
Zm00001d031420	18.4849825901461
Zm00001d031421	48.7668958409707
Zm00001d031422	16.8515085945411
Zm00001d031423	21.617809443334
Zm00001d031426	26.4375430083195
Zm00001d031429	23.6394377954387
Zm00001d031430	58.416214907258
Zm00001d031431	34.8621953552475
Zm00001d031434	33.6308546725497
Zm00001d031436	37.2607049740567
Zm00001d031437	49.1997698218747
Zm00001d031439	24.6035306359931
Zm00001d031441	16.5845325203107
Zm00001d031444	20.2883364339097
Zm00001d031445	14.3654912791347
Zm00001d031447	15.5633661773441
Zm00001d031449	32.5913745064528
Zm00001d031450	18.3661909507904
Zm00001d031453	15.4614772114135
Zm00001d031454	27.4598915219001
Zm00001d031457	32.1846728886537
Zm00001d031459	19.8253209585763
Zm00001d031465	45.8970112193161
Zm00001d031470	15.8687070474658
Zm00001d031473	12.1868706263038
Zm00001d031480	11.7929707626803
Zm00001d031481	11.6746482248409
Zm00001d031484	44.1037324258801
Zm00001d031485	64.2867736396151
Zm00001d031486	12.3494726552608
Zm00001d031487	18.7044583498784
Zm00001d031489	18.1799293829761
Zm00001d031490	10.8951362840246
Zm00001d031494	52.362059747394
Zm00001d031496	25.2324851912188
Zm00001d031502	15.2437773659767
Zm00001d031503	65.5312180473108
Zm00001d031510	33.2033739909987
Zm00001d031514	35.4518368481398
Zm00001d031520	19.1153732819931
Zm00001d031522	17.9125596163002
Zm00001d031523	29.2940065320619
Zm00001d031525	10.1928969601867
Zm00001d031526	25.0829793615791
Zm00001d031527	16.9397162222568
Zm00001d031529	26.3450361130034
Zm00001d031530	18.9704045482327
Zm00001d031531	25.1745872078169
Zm00001d031532	18.4254089215965
Zm00001d031533	20.5247215498462
Zm00001d031534	21.9159912938565
Zm00001d031535	28.849913486732
Zm00001d031539	12.6668305264273
Zm00001d031540	11.7074940184481
Zm00001d031542	11.6226379898949
Zm00001d031543	19.0330722627553
Zm00001d031545	24.016308748596
Zm00001d031554	19.9762551567175
Zm00001d031555	24.3349946001519
Zm00001d031556	41.4156174627267
Zm00001d031560	23.8492492449049
Zm00001d031561	28.7892811183134
Zm00001d031562	21.3875798796957
Zm00001d031569	33.3030603837486
Zm00001d031570	20.9214993680297
Zm00001d031572	12.2172349765251
Zm00001d031580	23.5567880707459
Zm00001d031581	15.3063859959289
Zm00001d031586	49.7131609922543
Zm00001d031589	26.4745089938009
Zm00001d031593	8.4916033026469
Zm00001d031599	37.1462596998891
Zm00001d031602	20.0543734344541
Zm00001d031611	23.4995730004394
Zm00001d031614	41.9202057761825
Zm00001d031617	16.3553202901468
Zm00001d031618	21.0913191755454
Zm00001d031619	65.7004129668447
Zm00001d031621	16.840268712596
Zm00001d031625	26.7710784069723
Zm00001d031627	10.2266661619393
Zm00001d031634	15.5016605284659
Zm00001d031635	21.5432491677089
Zm00001d031636	46.1013691558252
Zm00001d031637	10.347786271256
Zm00001d031638	26.9971759193014
Zm00001d031639	71.0764398481912
Zm00001d031640	21.1093260061078
Zm00001d031641	20.1072954550432
Zm00001d031647	41.0176200821662
Zm00001d031648	10.6474910456476
Zm00001d031651	19.4769103097779
Zm00001d031653	34.6595417541394
Zm00001d031655	20.8602642448201
Zm00001d031657	52.4802154784304
Zm00001d031659	18.912465380943
Zm00001d031660	13.3633891400661
Zm00001d031662	37.1189913347631
Zm00001d031665	30.1133965853545
Zm00001d031666	53.7343759236195
Zm00001d031667	22.7579829135751
Zm00001d031668	23.5870218120799
Zm00001d031669	14.6930312716895
Zm00001d031673	61.5451678363505
Zm00001d031674	20.0471588644189
Zm00001d031676	13.8313861565778
Zm00001d031677	19.9066048655199
Zm00001d031678	38.4197806628169
Zm00001d031684	11.5242536674704
Zm00001d031688	18.2254349526439
Zm00001d031689	24.855297465152
Zm00001d031691	10.4987836685668
Zm00001d031694	18.272825908881
Zm00001d031696	39.8410234760486
Zm00001d031700	26.4339080006193
Zm00001d031701	32.9880128760246
Zm00001d031703	15.3015343159971
Zm00001d031705	10.6700651287203
Zm00001d031706	29.6472051143051
Zm00001d031707	9.79699287892396
Zm00001d031712	9.6942640054975
Zm00001d031717	39.9714871430075
Zm00001d031720	28.3341301474137
Zm00001d031723	15.9844111277248
Zm00001d031724	39.9289332348693
Zm00001d031725	28.5140622488324
Zm00001d031726	20.9458175616443
Zm00001d031727	34.4980999017071
Zm00001d031729	37.3545685228692
Zm00001d031732	149.68535676399
Zm00001d031737	36.2338207952428
Zm00001d031738	39.7470450189653
Zm00001d031740	20.7743705609875
Zm00001d031741	23.4930819721653
Zm00001d031747	11.6759150323675
Zm00001d031749	37.0378913547781
Zm00001d031750	36.8990071224426
Zm00001d031751	36.7148667395021
Zm00001d031764	13.5993888874071
Zm00001d031773	29.7037175561091
Zm00001d031777	37.997078798707
Zm00001d031778	46.717564303488
Zm00001d031779	66.8969763933307
Zm00001d031782	23.3558419037461
Zm00001d031783	21.7445612721543
Zm00001d031784	25.8411992100853
Zm00001d031790	15.7235875384704
Zm00001d031793	16.9767074618155
Zm00001d031799	26.3651214779883
Zm00001d031801	56.7148417637166
Zm00001d031802	22.4555509792676
Zm00001d031804	25.419677849675
Zm00001d031805	22.8819572349624
Zm00001d031807	24.1520834274928
Zm00001d031808	35.6703692628552
Zm00001d031809	17.994725911895
Zm00001d031811	96.0664034796883
Zm00001d031813	57.0653937828465
Zm00001d031815	52.1940884488485
Zm00001d031816	15.2576103554368
Zm00001d031817	9.26885210226902
Zm00001d031822	58.5761544765724
Zm00001d031824	14.6944667777943
Zm00001d031825	15.5962875325436
Zm00001d031826	46.5374648810209
Zm00001d031832	9.61751171615142
Zm00001d031833	44.4615785596296
Zm00001d031844	13.0339537979306
Zm00001d031847	19.8693981995098
Zm00001d031849	11.162632756423
Zm00001d031850	34.9884324949947
Zm00001d031851	18.969755547416
Zm00001d031852	56.368392777399
Zm00001d031853	31.9735689031849
Zm00001d031854	15.363673973084
Zm00001d031856	12.0832224700835
Zm00001d031858	23.6169467722019
Zm00001d031860	17.1267023268352
Zm00001d031863	15.6390267294513
Zm00001d031868	19.8681837933993
Zm00001d031870	19.1413675653513
Zm00001d031871	18.2143465207551
Zm00001d031872	18.1035705273374
Zm00001d031873	35.8610444343094
Zm00001d031878	72.99444062393
Zm00001d031882	36.9706755621217
Zm00001d031883	26.963780303744
Zm00001d031887	83.0367703191032
Zm00001d031891	26.721951788861
Zm00001d031892	33.114617883071
Zm00001d031893	27.8384717549447
Zm00001d031894	11.036749610122
Zm00001d031898	13.5759437709099
Zm00001d031899	30.4210477289139
Zm00001d031902	13.2229961923731
Zm00001d031908	41.3594319467482
Zm00001d031909	135.541969555271
Zm00001d031911	32.5756668487514
Zm00001d031913	73.9011268079062
Zm00001d031926	83.9018752182656
Zm00001d031928	20.0184485939612
Zm00001d031929	21.9415296576529
Zm00001d031933	12.0796055611958
Zm00001d031937	13.3743138502238
Zm00001d031938	16.9051293236754
Zm00001d031939	16.9418009140445
Zm00001d031940	31.5092217396712
Zm00001d031941	13.0912360682569
Zm00001d031942	11.3369033395791
Zm00001d031943	41.1476033058498
Zm00001d031944	40.6478796943366
Zm00001d031945	24.163604711024
Zm00001d031958	22.167720641321
Zm00001d031961	17.4773592063294
Zm00001d031963	15.510715577512
Zm00001d031967	18.3819594787754
Zm00001d031969	42.0694370490608
Zm00001d031970	21.4528316715284
Zm00001d031971	68.2850031943275
Zm00001d031973	19.0905114702067
Zm00001d031975	35.7572650975178
Zm00001d031977	33.9080848719139
Zm00001d031979	19.7490897812548
Zm00001d031981	16.1042490162362
Zm00001d031986	13.4610427680307
Zm00001d031988	18.8786139718141
Zm00001d031992	29.7648132810558
Zm00001d031993	27.3807448777404
Zm00001d031995	21.7804125459119
Zm00001d031996	14.5329799248108
Zm00001d031997	33.6285763392232
Zm00001d032009	53.0519452050764
Zm00001d032010	9.04476854399692
Zm00001d032019	31.7718999818398
Zm00001d032024	24.317240102086
Zm00001d032027	21.5620981111452
Zm00001d032029	27.0057088894875
Zm00001d032030	40.1785286618354
Zm00001d032031	9.96455739113556
Zm00001d032032	25.1307040720187
Zm00001d032035	36.4958883855424
Zm00001d032036	62.8207667387681
Zm00001d032042	68.5772651671447
Zm00001d032044	14.8595883673997
Zm00001d032045	23.0501025869796
Zm00001d032046	27.8461550490724
Zm00001d032049	38.4970453455507
Zm00001d032058	24.1752095828321
Zm00001d032060	15.3991905163974
Zm00001d032069	28.0392866994719
Zm00001d032070	73.0465479751804
Zm00001d032072	25.3287585784426
Zm00001d032073	16.0765994010983
Zm00001d032075	18.9870758485624
Zm00001d032078	12.145851703134
Zm00001d032079	50.6919720602432
Zm00001d032081	30.3002147585672
Zm00001d032084	62.936792313501
Zm00001d032088	62.8647390341246
Zm00001d032094	38.3981584506427
Zm00001d032096	16.1954099480435
Zm00001d032098	33.3386508883801
Zm00001d032099	13.5523557667152
Zm00001d032101	16.3692019954435
Zm00001d032102	65.7390151402332
Zm00001d032103	28.1030558644296
Zm00001d032109	14.7563534492167
Zm00001d032111	11.0143153147086
Zm00001d032112	16.7629520571993
Zm00001d032114	29.8603767490718
Zm00001d032115	29.790863318312
Zm00001d032123	14.5562714926909
Zm00001d032127	22.2932214764357
Zm00001d032132	43.693015817339
Zm00001d032142	33.8627735556988
Zm00001d032148	33.1180365440944
Zm00001d032152	52.3006634499293
Zm00001d032153	20.3579001354598
Zm00001d032155	55.4633688650193
Zm00001d032156	16.6043640919829
Zm00001d032157	20.6294241391495
Zm00001d032158	18.6337393733432
Zm00001d032160	9.332297354136
Zm00001d032162	36.6319789681944
Zm00001d032163	30.8598939569815
Zm00001d032164	35.7231607011202
Zm00001d032165	12.7114447986193
Zm00001d032166	13.4976568726925
Zm00001d032168	33.9869048320713
Zm00001d032170	38.8632477313749
Zm00001d032172	18.027632975497
Zm00001d032175	34.8301321034686
Zm00001d032177	55.3475502414631
Zm00001d032181	20.1272053482313
Zm00001d032183	28.3372556699761
Zm00001d032184	15.4000068732081
Zm00001d032185	33.6687361800213
Zm00001d032186	36.4958308129243
Zm00001d032187	23.0488432071836
Zm00001d032188	37.8675787190979
Zm00001d032190	32.2053183230449
Zm00001d032197	44.5673162793081
Zm00001d032198	12.7210123159728
Zm00001d032199	17.4627388308643
Zm00001d032204	29.6360051430192
Zm00001d032206	38.0409786825752
Zm00001d032209	20.9413718376992
Zm00001d032212	31.9207989584827
Zm00001d032215	30.7164336487007
Zm00001d032221	41.924121527791
Zm00001d032222	43.0241051566361
Zm00001d032224	28.4657494339795
Zm00001d032226	16.1992948879638
Zm00001d032229	26.8497127163914
Zm00001d032230	96.8292090684454
Zm00001d032231	10.3973762710806
Zm00001d032232	13.7647638274672
Zm00001d032233	36.3401613987263
Zm00001d032238	21.1628598252208
Zm00001d032239	25.5611236707318
Zm00001d032245	22.0812258078771
Zm00001d032249	23.8950185225217
Zm00001d032250	16.8966724147124
Zm00001d032253	38.1588314996806
Zm00001d032257	15.0387394796736
Zm00001d032262	18.2085241684245
Zm00001d032263	13.7980507116053
Zm00001d032264	21.9350788723558
Zm00001d032265	74.7994729906574
Zm00001d032266	20.8384207643813
Zm00001d032267	12.3908870755463
Zm00001d032268	16.1347097737179
Zm00001d032270	13.3179348859176
Zm00001d032272	17.9795070034548
Zm00001d032275	22.7663183004927
Zm00001d032279	25.4219452495828
Zm00001d032280	11.5353219030673
Zm00001d032282	13.862573069149
Zm00001d032283	19.7517985342727
Zm00001d032284	46.6743727497501
Zm00001d032291	32.1730572146803
Zm00001d032292	81.8728673984124
Zm00001d032293	9.84401211146268
Zm00001d032295	31.1854093757629
Zm00001d032297	27.5618481119239
Zm00001d032298	24.2352318699331
Zm00001d032300	19.8178553993451
Zm00001d032301	31.3465894931256
Zm00001d032303	9.53389501896273
Zm00001d032304	30.9832496492024
Zm00001d032306	71.9221398001395
Zm00001d032307	69.8232842334231
Zm00001d032308	15.8860087228349
Zm00001d032310	21.7257788120546
Zm00001d032311	63.7134251991436
Zm00001d032313	11.2239738271759
Zm00001d032316	18.9701327382345
Zm00001d032318	79.4924545326874
Zm00001d032319	18.7865631057272
Zm00001d032322	29.6786881439367
Zm00001d032324	26.157837558922
Zm00001d032326	11.3585963941709
Zm00001d032327	13.9693466399852
Zm00001d032328	12.7503328630462
Zm00001d032331	32.0143141027458
Zm00001d032332	50.0519669485553
Zm00001d032333	18.7679392933312
Zm00001d032334	28.5618230155287
Zm00001d032335	30.8666687873585
Zm00001d032336	19.4656325452221
Zm00001d032337	21.7902725468404
Zm00001d032338	14.4060725395927
Zm00001d032346	15.7681824898903
Zm00001d032350	11.5119627178458
Zm00001d032353	28.0217450174009
Zm00001d032357	27.715330372751
Zm00001d032358	24.5771583679113
Zm00001d032359	13.1258546929359
